class_name,video_id,split,bbox,link
choose,10631,train,"[69, 8, 210, 192]",https://www.signingsavvy.com/signs/mp4/14/14268.mp4
choose,10632,train,"[78, 16, 207, 192]",https://www.signingsavvy.com/signs/mp4/22/22781.mp4
choose,10634,train,"[83, 17, 195, 192]",https://www.signingsavvy.com/signs/mp4/22/22783.mp4
choose,10635,train,"[83, 18, 195, 192]",https://www.signingsavvy.com/signs/mp4/22/22784.mp4
choose,10636,train,"[83, 11, 217, 192]",https://www.signingsavvy.com/signs/mp4/6/6201.mp4
choose,10637,train,"[85, 14, 209, 192]",https://www.signingsavvy.com/signs/mp4/6/6202.mp4
choose,10641,test,"[171, 57, 556, 400]",http://www.aslsearch.com/signs/videos/choice.mp4
choose,10625,val,"[74, 0, 285, 240]",https://media.spreadthesign.com/video/mp4/13/126010.mp4
church,10777,train,"[211, 42, 483, 400]",http://www.aslsearch.com/signs/videos/church.mp4
church,10769,train,"[41, 0, 276, 240]",https://media.spreadthesign.com/video/mp4/13/400994.mp4
church,10770,train,"[373, 52, 800, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/church.mp4
church,10771,train,"[537, 59, 1576, 1079]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Church-nPM03TJ2njU.mp4
church,10772,test,"[107, 25, 577, 480]",https://media.asldeafined.com/vocabulary/1466733626.4965.mp4
church,10774,test,"[66, 14, 219, 192]",https://www.signingsavvy.com/signs/mp4/7/7174.mp4
cookie,69280,train,"[207, 30, 942, 720]",http://aslbricks.org/New/ASL-Videos/cookie.mp4
cookie,13179,train,"[81, 23, 210, 192]",https://www.signingsavvy.com/signs/mp4/23/23051.mp4
cookie,13172,train,"[34, 7, 254, 240]",https://media.spreadthesign.com/video/mp4/13/74946.mp4
cookie,13182,train,"[161, 55, 523, 400]",http://www.aslsearch.com/signs/videos/cookie.mp4
cookie,13173,train,"[192, 15, 543, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cookie.mp4
cookie,13174,test,"[572, 78, 1647, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cookie%202-VDyv32guxac.mp4
cookie,13175,train,"[303, 9, 824, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cookies-bC_ITFy15iM.mp4
cookie,13177,test,"[111, 25, 513, 480]",https://media.asldeafined.com/vocabulary/1466903059.2055.mp4
cup,14287,train,"[63, 8, 256, 240]",https://media.spreadthesign.com/video/mp4/13/74958.mp4
cup,14298,train,"[185, 60, 529, 400]",http://www.aslsearch.com/signs/videos/cup.mp4
cup,14288,train,"[617, 69, 1584, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cup-nG2mw4Jjp94.mp4
cup,14289,test,"[119, 27, 514, 480]",https://media.asldeafined.com/vocabulary/1466905724.9794.mp4
cup,14291,test,"[85, 25, 195, 192]",https://www.signingsavvy.com/signs/mp4/23/23013.mp4
cup,14292,val,"[84, 25, 195, 192]",https://www.signingsavvy.com/signs/mp4/23/23014.mp4
cut,14466,val,"[58, 27, 272, 240]",https://media.spreadthesign.com/video/mp4/13/91475.mp4
cut,14485,test,"[178, 57, 531, 400]",http://www.aslsearch.com/signs/videos/cut2.mp4
cut,14467,train,"[718, 63, 1651, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cut-EjNWDilkKmc.mp4
cut,14477,val,"[70, 23, 208, 192]",https://www.signingsavvy.com/signs/mp4/23/23863.mp4
cut,14478,train,"[65, 21, 205, 192]",https://www.signingsavvy.com/signs/mp4/23/23864.mp4
cut,14479,train,"[70, 20, 217, 191]",https://www.signingsavvy.com/signs/mp4/8/8460.mp4
cut,14481,val,"[71, 8, 223, 192]",https://www.signingsavvy.com/signs/mp4/8/8668.mp4
cut,14482,train,"[58, 4, 219, 192]",https://www.signingsavvy.com/signs/mp4/8/8672.mp4
decorate,15099,train,"[64, 9, 213, 192]",https://www.signingsavvy.com/signs/mp4/14/14302.mp4
decorate,15100,test,"[54, 9, 245, 192]",https://www.signingsavvy.com/signs/mp4/6/6684.mp4
decorate,15101,val,"[84, 15, 231, 192]",https://www.signingsavvy.com/signs/mp4/7/7934.mp4
decorate,65451,test,"[106, 17, 539, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECORATE-1227.mp4
decorate,15103,train,"[192, 46, 580, 400]",http://www.aslsearch.com/signs/videos/decorate.mp4
decorate,15093,train,"[55, 8, 264, 240]",https://media.spreadthesign.com/video/mp4/13/74965.mp4
decorate,15094,train,"[174, 21, 1899, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate%203-cUmXEazwV_E.mp4
decorate,15095,train,"[340, 47, 1677, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate-3DpvG2tEL-Q.mp4
decorate,15096,val,"[53, 11, 576, 480]",https://media.asldeafined.com/vocabulary/1466907412.9093.mp4
deep,15166,train,"[228, 48, 507, 400]",http://www.aslsearch.com/signs/videos/deep.mp4
deep,65453,train,"[142, 16, 491, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEEP-1237.mp4
deep,15157,train,"[82, 36, 240, 240]",https://media.spreadthesign.com/video/mp4/13/93281.mp4
deep,15158,train,"[526, 94, 1439, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deep-rsqIbk2Jp-E.mp4
deep,15159,train,"[612, 68, 1762, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Intense%2C%20Deep%2C%20%20Fracking-Gkd4jkxN0Yg.mp4
deep,15160,test,"[127, 26, 521, 480]",https://media.asldeafined.com/vocabulary/1466907507.22.mp4
deep,15162,test,"[43, 5, 234, 192]",https://www.signingsavvy.com/signs/mp4/14/14648.mp4
deep,15163,val,"[47, 4, 240, 192]",https://www.signingsavvy.com/signs/mp4/5/5918.mp4
deer,69292,train,"[88, 33, 527, 480]",http://aslbricks.org/New/ASL-Videos/deer.mp4
deer,15180,train,"[187, 47, 571, 400]",http://www.aslsearch.com/signs/videos/deer.mp4
deer,15171,train,"[28, 22, 288, 240]",https://media.spreadthesign.com/video/mp4/13/311578.mp4
deer,15172,train,"[376, 46, 1770, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deer-NmHwkyJ7VTg.mp4
deer,15173,train,"[83, 6, 590, 480]",https://media.asldeafined.com/vocabulary/1466907540.8808.mp4
deer,15176,train,"[42, 4, 244, 192]",https://www.signingsavvy.com/signs/mp4/23/23656.mp4
deer,15177,test,"[44, 1, 236, 192]",https://www.signingsavvy.com/signs/mp4/23/23657.mp4
dentist,15534,test,"[79, 13, 225, 192]",https://www.signingsavvy.com/signs/mp4/8/8399.mp4
dentist,65460,train,"[161, 6, 462, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DENTIST-2572.mp4
dentist,15537,val,"[186, 61, 545, 400]",http://www.aslsearch.com/signs/videos/dentist.mp4
dentist,15528,train,"[81, 41, 232, 240]",https://media.spreadthesign.com/video/mp4/13/93289.mp4
dentist,15529,train,"[222, 16, 519, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dentist.mp4
dentist,15530,train,"[359, 20, 761, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dentist-vBgLdeGFOSg.mp4
dentist,15531,val,"[136, 24, 528, 480]",https://media.asldeafined.com/vocabulary/1466908033.4604.mp4
dentist,15533,train,"[86, 15, 228, 192]",https://www.signingsavvy.com/signs/mp4/8/8398.mp4
dirty,69296,train,"[147, 13, 508, 480]",http://aslbricks.org/New/ASL-Videos/dirty.mp4
dirty,16411,train,"[223, 49, 486, 400]",http://www.aslsearch.com/signs/videos/dirty.mp4
dirty,16412,train,"[223, 49, 486, 400]",http://www.aslsearch.com/signs/videos/dirty.mp4
dirty,65485,train,"[160, 18, 465, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIRTY-109.mp4
dirty,16404,train,"[46, 0, 253, 240]",https://media.spreadthesign.com/video/mp4/13/58456.mp4
dirty,16405,train,"[216, 16, 531, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dirty.mp4
dirty,16406,train,"[350, 14, 806, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dirty%202-F9CzOjI2MPo.mp4
dirty,16407,test,"[42, 12, 529, 480]",https://media.asldeafined.com/vocabulary/1467770287.2443.mp4
dirty,16409,test,"[55, 11, 204, 192]",https://www.signingsavvy.com/signs/mp4/14/14236.mp4
dive,16897,train,"[84, 13, 214, 192]",https://www.signingsavvy.com/signs/mp4/14/14506.mp4
dive,65495,train,"[131, 3, 518, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIVE-2743.mp4
dive,16899,test,"[198, 63, 562, 400]",http://www.aslsearch.com/signs/videos/dive.mp4
dive,16890,val,"[65, 36, 229, 240]",https://media.spreadthesign.com/video/mp4/13/93949.mp4
dive,16891,val,"[517, 121, 1552, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%202-9FoEUKCydlc.mp4
dive,16892,train,"[522, 148, 1744, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%203-6S9GpH11uqk.mp4
dive,16893,train,"[533, 0, 1804, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive-kq5nxPOwkF4.mp4
dive,16894,train,"[537, 78, 1566, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive-mw-2iRCBPFQ.mp4
dive,16895,train,"[72, 5, 573, 480]",https://media.asldeafined.com/vocabulary/1467771942.8053.mp4
down,69301,train,"[195, 33, 887, 720]",http://aslbricks.org/New/ASL-Videos/down.mp4
down,17436,train,"[186, 47, 495, 400]",http://www.aslsearch.com/signs/videos/down.mp4
down,65526,train,"[94, 16, 464, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOWN-443.mp4
down,17428,train,"[17, 0, 236, 240]",https://media.spreadthesign.com/video/mp4/13/456772.mp4
down,17429,train,"[221, 15, 523, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/down.mp4
down,17430,train,"[684, 82, 1578, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Down-v7j6WiKpgiE.mp4
down,17431,train,"[35, 11, 535, 480]",https://media.asldeafined.com/vocabulary/1467773387.7792.mp4
down,17433,train,"[49, 12, 214, 192]",https://www.signingsavvy.com/signs/mp4/9/9526.mp4
dry,69304,train,"[353, 40, 873, 720]",http://aslbricks.org/New/ASL-Videos/dry.mp4
dry,17939,train,"[171, 65, 530, 400]",http://www.aslsearch.com/signs/videos/dry.mp4
dry,65549,train,"[165, 15, 452, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRY-122.mp4
dry,17930,train,"[37, 0, 256, 240]",https://media.spreadthesign.com/video/mp4/13/58435.mp4
dry,17931,train,"[351, 13, 812, 480]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dry-9PlaFkAxnC0.mp4
dry,17932,train,"[30, 0, 545, 480]",https://media.asldeafined.com/vocabulary/1468206787.7748.mp4
dry,17933,train,"[52, 9, 558, 480]",https://media.asldeafined.com/vocabulary/1468206811.759.mp4
dry,17935,train,"[74, 27, 210, 192]",https://www.signingsavvy.com/signs/mp4/22/22922.mp4
dry,17936,test,"[58, 10, 216, 192]",https://www.signingsavvy.com/signs/mp4/8/8728.mp4
ear,69306,train,"[296, 36, 879, 720]",http://aslbricks.org/New/ASL-Videos/ear.mp4
ear,18161,train,"[165, 53, 543, 400]",http://www.aslsearch.com/signs/videos/ear.mp4
ear,65591,train,"[169, 8, 463, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-2752.mp4
ear,65590,train,"[140, 20, 451, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-479.mp4
ear,18154,train,"[65, 3, 263, 240]",https://media.spreadthesign.com/video/mp4/13/399486.mp4
ear,18155,train,"[684, 79, 1387, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ear-u3A_4R1vxVg.mp4
ear,18156,test,"[98, 15, 545, 480]",https://media.asldeafined.com/vocabulary/1468207206.8095.mp4
ear,18158,test,"[60, 16, 224, 192]",https://www.signingsavvy.com/signs/mp4/7/7045.mp4
earn,18204,train,"[182, 52, 540, 400]",http://www.aslsearch.com/signs/videos/earn.mp4
earn,65594,train,"[161, 22, 456, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EARN-813.mp4
earn,18195,train,"[73, 36, 239, 240]",https://media.spreadthesign.com/video/mp4/13/93340.mp4
earn,18196,train,"[403, 39, 1067, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Collect%252C%20Earn%252C%20Revenue.mp4
earn,18197,train,"[111, 12, 544, 480]",https://media.asldeafined.com/vocabulary/1468347661.4698.mp4
earn,18199,train,"[49, 13, 222, 192]",https://www.signingsavvy.com/signs/mp4/7/7466.mp4
earring,18225,test,"[85, 20, 210, 192]",https://www.signingsavvy.com/signs/mp4/23/23620.mp4
earring,65595,train,"[158, 29, 496, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EARRING-1289.mp4
earring,18228,train,"[176, 52, 536, 400]",http://www.aslsearch.com/signs/videos/earring.mp4
earring,18219,val,"[61, 15, 265, 240]",https://media.spreadthesign.com/video/mp4/13/96295.mp4
earring,18220,val,"[768, 64, 1587, 1064]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Earring-Wg-8EetyTnc.mp4
earring,18221,train,"[699, 136, 1586, 1070]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Piercing-PA30qTL0A58.mp4
elephant,65620,train,"[169, 15, 475, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EL/ELEPHANT-448.mp4
elephant,18779,train,"[182, 54, 547, 400]",http://www.aslsearch.com/signs/videos/elephant.mp4
elephant,18770,train,"[58, 0, 260, 240]",https://media.spreadthesign.com/video/mp4/13/357962.mp4
elephant,18771,train,"[227, 15, 526, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/elephant.mp4
elephant,18772,test,"[594, 60, 1485, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Elephant-vXxG49Q21BA.mp4
elephant,18773,train,"[96, 6, 574, 480]",https://media.asldeafined.com/vocabulary/1468348945.9858.mp4
elephant,18775,val,"[71, 15, 220, 192]",https://www.signingsavvy.com/signs/mp4/7/7422.mp4
escape,19563,train,"[74, 13, 210, 192]",https://www.signingsavvy.com/signs/mp4/8/8697.mp4
escape,65644,train,"[157, 16, 482, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ES/ESCAPE-629.mp4
escape,19567,train,"[197, 46, 524, 400]",http://www.aslsearch.com/signs/videos/escape.mp4
escape,19557,train,"[41, 0, 290, 240]",https://media.spreadthesign.com/video/mp4/13/456917.mp4
escape,19558,train,"[397, 62, 816, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/escape.mp4
escape,19559,test,"[686, 45, 1663, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Escape%202-kMcamniHFlw.mp4
escape,19560,train,"[651, 118, 1520, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sprint%202-RCEYQI_MH8Y.mp4
escape,19561,test,"[80, 6, 615, 480]",https://media.asldeafined.com/vocabulary/1468377010.5698.mp4
expensive,20369,train,"[50, 20, 221, 192]",https://www.signingsavvy.com/signs/mp4/23/23315.mp4
expensive,20370,train,"[56, 14, 218, 192]",https://www.signingsavvy.com/signs/mp4/7/7479.mp4
expensive,20373,train,"[174, 62, 555, 400]",http://www.aslsearch.com/signs/videos/expensive.mp4
expensive,20363,train,"[54, 0, 254, 240]",https://media.spreadthesign.com/video/mp4/13/455597.mp4
expensive,20364,train,"[436, 61, 823, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/expensive.mp4
expensive,20365,test,"[538, 75, 1442, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Expensive-RMMiT-5ttAs.mp4
expensive,20366,train,"[382, 45, 1090, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Expensive.mp4
expensive,20367,test,"[43, 4, 563, 480]",https://media.asldeafined.com/vocabulary/1468379209.8415.mp4
explain,20445,train,"[196, 55, 555, 400]",http://www.aslsearch.com/signs/videos/explain.mp4
explain,20435,train,"[84, 11, 238, 180]",https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/explain.mov
explain,20436,train,"[74, 41, 239, 240]",https://media.spreadthesign.com/video/mp4/13/92972.mp4
explain,20437,train,"[512, 80, 1625, 1073]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Describe%2C%20Explain-4_jchbhDv54.mp4
explain,20438,test,"[53, 0, 566, 480]",https://media.asldeafined.com/vocabulary/1468379465.5362.mp4
explain,20440,test,"[75, 21, 225, 192]",https://www.signingsavvy.com/signs/mp4/22/22623.mp4
explain,20441,val,"[51, 23, 233, 192]",https://www.signingsavvy.com/signs/mp4/23/23266.mp4
fast,65689,val,"[156, 17, 505, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-130.mp4
fast,21168,train,"[404, 55, 804, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fast.mp4
fast,21187,train,"[221, 34, 482, 400]",http://www.aslsearch.com/signs/videos/fast.mp4
fast,21169,train,"[469, 63, 1895, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%203-kBA38nM7l1Q.mp4
fast,21172,train,"[686, 91, 1588, 1069]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%205-vBHU0GSIgMs.mp4
fast,65690,train,"[174, 27, 464, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1388.mp4
fast,21175,train,"[97, 13, 554, 480]",https://media.asldeafined.com/vocabulary/1468463446.2434.mp4
fast,65691,test,"[157, 22, 449, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-1991.mp4
fast,21182,val,"[70, 16, 212, 192]",https://www.signingsavvy.com/signs/mp4/8/8564.mp4
fight,21710,train,"[157, 62, 576, 400]",http://www.aslsearch.com/signs/videos/combat2.mp4
fight,21695,train,"[413, 57, 837, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fight.mp4
fight,21697,train,"[89, 13, 562, 480]",https://media.asldeafined.com/vocabulary/1468493540.40.mp4
fight,65711,train,"[135, 17, 512, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FIGHT-132.mp4
fight,21694,train,"[55, 0, 275, 240]",https://media.spreadthesign.com/video/mp4/13/455652.mp4
fight,21704,test,"[75, 25, 218, 192]",https://www.signingsavvy.com/signs/mp4/22/22244.mp4
fight,21706,train,"[81, 17, 232, 192]",https://www.signingsavvy.com/signs/mp4/22/22761.mp4
find,69323,val,"[480, 69, 1350, 1080]",http://aslbricks.org/New/ASL-Videos/find.mp4
find,21858,train,"[79, 10, 213, 192]",https://www.signingsavvy.com/signs/mp4/6/6103.mp4
find,21859,train,"[68, 12, 210, 192]",https://www.signingsavvy.com/signs/mp4/9/9553.mp4
find,21863,train,"[187, 52, 572, 400]",http://www.aslsearch.com/signs/videos/pick.mp4
find,21852,train,"[30, 0, 276, 240]",https://media.spreadthesign.com/video/mp4/13/51748.mp4
find,21853,test,"[386, 53, 801, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/find.mp4
find,21854,train,"[682, 49, 1489, 1075]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Discover%2C%20Find%2C%20Pick-jylo-mwwAFQ.mp4
find,21855,test,"[112, 9, 555, 480]",https://media.asldeafined.com/vocabulary/1468494259.5412.mp4
fishing,65732,train,"[137, 28, 480, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FISHING-1244.mp4
fishing,22141,train,"[184, 49, 549, 400]",http://www.aslsearch.com/signs/videos/fishing.mp4
fishing,22132,train,"[62, 35, 233, 240]",https://media.spreadthesign.com/video/mp4/13/93025.mp4
fishing,22133,train,"[405, 57, 833, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fishing.mp4
fishing,22134,test,"[728, 132, 1633, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fishing-viSphadq9yk.mp4
fishing,22135,train,"[63, 5, 551, 480]",https://media.asldeafined.com/vocabulary/1468494728.4596.mp4
floor,22499,train,"[62, 14, 222, 192]",https://www.signingsavvy.com/signs/mp4/24/24099.mp4
floor,22502,train,"[191, 43, 540, 400]",http://www.aslsearch.com/signs/videos/carpet2.mp4
floor,22492,test,"[71, 0, 277, 240]",https://media.spreadthesign.com/video/mp4/13/456349.mp4
floor,22493,train,"[211, 14, 592, 414]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/floor.mp4
floor,22494,test,"[257, 65, 1809, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Floor-Aj-s1gTQ7Z8.mp4
floor,22495,val,"[323, 46, 1156, 720]",https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Floor.mp4
fly,65748,val,"[42, 25, 618, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FL/FLY-1486.mp4
fly,22643,train,"[165, 49, 554, 400]",http://www.aslsearch.com/signs/videos/airplane.mp4
fly,22645,train,"[93, 38, 679, 400]",http://www.aslsearch.com/signs/videos/wing2.mp4
fly,22646,train,"[48, 40, 717, 400]",http://www.aslsearch.com/signs/videos/wing.mp4
fly,22627,train,"[35, 13, 640, 480]",https://media.asldeafined.com/vocabulary/1468513021.6103.mp4
fly,22635,train,"[58, 8, 222, 192]",https://www.signingsavvy.com/signs/mp4/6/6106.mp4
fly,22636,train,"[80, 13, 222, 192]",https://www.signingsavvy.com/signs/mp4/6/6554.mp4
fly,22640,train,"[51, 12, 277, 192]",https://www.signingsavvy.com/signs/mp4/8/8222.mp4
follow,22723,train,"[186, 51, 528, 400]",http://www.aslsearch.com/signs/videos/follow.mp4
follow,65752,train,"[181, 30, 494, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOLLOW-1489.mp4
follow,65751,train,"[166, 18, 463, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOLLOW-692.mp4
follow,22715,train,"[87, 34, 247, 240]",https://media.spreadthesign.com/video/mp4/13/91294.mp4
follow,22716,train,"[750, 137, 1527, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Comply-nB6dfY2CVG0.mp4
follow,22717,train,"[678, 58, 1639, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Follow%202-J8ZR8rcu-1s.mp4
follow,22718,test,"[101, 13, 566, 480]",https://media.asldeafined.com/vocabulary/1468513116.9255.mp4
follow,22720,test,"[87, 22, 196, 192]",https://www.signingsavvy.com/signs/mp4/22/22618.mp4
follow,22721,val,"[74, 16, 219, 192]",https://www.signingsavvy.com/signs/mp4/8/8438.mp4
from,69337,train,"[366, 54, 901, 720]",http://aslbricks.org/New/ASL-Videos/from.mp4
from,23645,train,"[187, 52, 564, 400]",http://www.aslsearch.com/signs/videos/from.mp4
from,65785,train,"[157, 41, 470, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FROM-1502.mp4
from,23638,train,"[76, 25, 243, 240]",https://media.spreadthesign.com/video/mp4/13/91420.mp4
from,23639,train,"[801, 69, 1762, 1079]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20From-T-5gCZTBobA.mp4
from,23640,train,"[95, 9, 568, 480]",https://media.asldeafined.com/vocabulary/1468514291.4913.mp4
from,23642,train,"[83, 18, 196, 192]",https://www.signingsavvy.com/signs/mp4/23/23903.mp4
get,69341,train,"[382, 39, 943, 720]",http://aslbricks.org/New/ASL-Videos/get.mp4
get,24447,train,"[221, 41, 480, 400]",http://www.aslsearch.com/signs/videos/get.mp4
get,65808,train,"[153, 37, 470, 370]",https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GE/GET-464.mp4
get,24438,train,"[55, 0, 285, 240]",https://media.spreadthesign.com/video/mp4/13/50875.mp4
get,24439,train,"[704, 57, 1531, 1079]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Get%2C%20Receive-9lqMXL5k_Wk.mp4
get,24440,test,"[128, 15, 566, 480]",https://media.asldeafined.com/vocabulary/1468515653.4819.mp4
get,24443,test,"[74, 9, 216, 192]",https://www.signingsavvy.com/signs/mp4/9/9983.mp4
happen,26503,train,"[177, 51, 544, 400]",http://www.aslsearch.com/signs/videos/happen.mp4
happen,26494,train,"[75, 34, 247, 240]",https://media.spreadthesign.com/video/mp4/13/91434.mp4
happen,26495,train,"[296, 66, 1693, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Coincidence-2-dTjQwq4hA.mp4
happen,26496,train,"[549, 65, 1603, 1078]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Happen%2C%20Incident-z3fU1S-z5F0.mp4
happen,26497,train,"[87, 18, 528, 480]",https://media.asldeafined.com/vocabulary/1468579525.1479.mp4
happen,26499,train,"[58, 16, 218, 192]",https://www.signingsavvy.com/signs/mp4/9/9018.mp4
hit,27596,train,"[63, 23, 199, 192]",https://www.signingsavvy.com/signs/mp4/22/22253.mp4
hit,27591,train,"[678, 72, 1579, 1070]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hit-onc6Dgl_9p0.mp4
hit,27604,train,"[165, 55, 558, 400]",http://www.aslsearch.com/signs/videos/hit.mp4
hit,27592,test,"[616, 83, 1394, 1080]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hit-qjOsDnyMQpk.mp4
hit,27593,train,"[67, 5, 541, 480]",https://media.asldeafined.com/vocabulary/1468581232.9215.mp4
hit,27595,val,"[82, 23, 194, 192]",https://www.signingsavvy.com/signs/mp4/22/22252.mp4
hospital,28041,train,"[79, 9, 208, 192]",https://www.signingsavvy.com/signs/mp4/8/8688.mp4
hospital,28033,train,"[75, 0, 234, 240]",https://media.spreadthesign.com/video/mp4/13/456595.mp4
hospital,28044,train,"[186, 52, 530, 400]",http://www.aslsearch.com/signs/videos/hospital.mp4
hospital,28034,test,"[386, 51, 799, 720]",https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hospital.mp4
hospital,28035,train,"[716, 91, 1511, 1067]",https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hospital%202-RBjXHnCW5O4.mp4
